id,Energy
pfTnzBchiU,0.1475724333844286
bawXjTokcf,0.9630646843654037
hikrCSGdAH,0.562086295217045
rEqmfjAejs,0.9724457595932325
trdtHNdBbP,0.2933721439011987
CZRTZehEYG,0.1390549297636119
QDHbvfLdfe,0.008202277300823457
GmymeUVHcw,0.9307022855899826
xOJlVuqDwW,0.25248940364303696
oKZPPYQJMG,0.9975488275624204
kYzKuBNKgH,0.355221319267361
tetgByebir,0.670878154447682
xWGmiHalMe,0.9512163213130062
ggkQropllb,0.3382202781684468
LrdKzHrSqY,0.43069142157365414
QYSLItAiIZ,0.20013443458383284
tpyyxnLiSp,0.5296450652121024
rOrlQuIuno,0.27336534651001043
siLkTgZVzv,0.1855953517006409
EZWnLqBlLX,0.24324700906269392
bOCtqoLOyy,0.5654114360591711
zADMttcbPp,0.2358151759059024
rQCZvIxbOD,0.08910493582488277
DaBTSlybex,0.9843074829327926
DWlMyHhrPt,0.8414579888960242
upzRiYPBna,0.5621649368937058
sxNQzSsCru,0.7246421561905709
WZetnYdqJH,0.32697952153223464
ZUpuLBYnzN,0.5806801799648929
GOoybAaTMO,0.1296912477920772
gIawMgvsJn,0.5806268496867644
hwpIQBeapG,0.9133433995002133
kfekDdJscW,0.026674697579699314
DKZJdULvek,0.5342648589788872
LDwTZjeiIH,0.598292137499693
cAYmMhtONk,0.6493439146621276
fFRGdliYoS,0.46344446061328404
lYArvVawSK,0.6762138066491462
KpfWalsWGU,0.3810444412997859
ajfCLNIeYp,0.9457954061661161
SanWJUfVAd,0.07242507852647839
KJAOVhIhpe,0.5623521797800147
jqBLpupuEx,0.27331621180795396
jgXGUHCFwt,0.8813571920212284
gnIDdDIfFy,0.965609141147977
jZVdQBsIIv,0.28889857287884846
gYHwyQmEFl,0.2909991710666272
XapcFgWXyv,0.9485399546688309
pdBerWAdBh,0.1854512691912038
NImySGGgPi,0.5480645702333379
YBHSNYzFOa,0.13681212925692854
AmMQcqOrUr,0.24957172977261988
egUMcLFprL,0.25111946687303055
HYvCHVWEhP,0.6787582353162261
tUKoVadJCD,0.6614073373672525
agfMMfgdwH,0.39073789306051065
PcLnZOsRhC,0.6853501826056975
dvdVxXKesb,0.7093142627502662
qIaQWzgEmi,0.851799755544568
mwecNevXEG,0.15513655263278048
PGsEhMWrFd,0.21961848211138346
bCCaXtziNp,0.702159414136393
VdiDpCPGlN,0.16823421765342195
OjzAoMvvhj,0.1884966876749814
OlSKnzNFgf,0.2760664756020702
sJgZtUkLEJ,0.46680606689314386
wrOSiWKWpi,0.778785719770245
kdvhpBrNAb,0.2817786841839591
NjiVvWlXcC,0.5491988312468316
sXJYAsvejL,0.26343028856603057
yeVJVEGVcf,0.5163168971973027
OcFfkyZLTi,0.20878623873075086
zrNqVLMvSA,0.28599562186879923
TFqKoyUxLW,0.15362605029973975
hRIqtqCcmC,0.8038444062821829
iApaFiaDcO,0.41298394714277387
vAtrYlsTjp,0.09818288729680225
cyssnfNPSy,0.9827402348047386
DLczSDxqun,0.5404805911607707
wXuhpZxWeM,0.6596769389493218
sEeFptVjUk,0.6357256696990102
FZBGdrSSny,0.20690253419383253
cZwmIlWuYB,0.3956103485209921
dLlfZNfRHr,0.7258091692176819
RexxOdPUHg,0.9039523633128923
wobqYuFHpm,0.01025502101478859
WJukySHavn,0.27720157938508316
cTEKDjMyoP,0.25100804505227514
IMRYlBCQKm,0.09447546627624426
psqOIdTBVH,0.3857037984719438
SGlmNjlewV,0.6255140710477765
kvTuFzNwgg,0.9155770877347877
bTHpmnHGMx,0.6938810898466081
WksZpaaqzf,0.8054361904422794
ErZxdCWbSY,0.576965587504948
yOdwwLkzuY,0.7297910858408946
oJBjMPEbRk,0.6232226558310786
HiVnehVmUk,0.9158720877884484
CKIoYSxshf,0.7888104664818516
cQkSzQdxGL,0.07994667575980974
uTLAoDmnnD,0.12873370434055087
KeZhjHZkgm,0.9666586469630625
ZbfTmHWEom,0.26529284890908666
ohKKzyzaJN,0.0004486187525956087
nRpASoeNOo,0.6725425026746524
SBOQcHMjjB,0.06311962838242702
axESsdcmge,0.734532564219499
WHzQYZgLCE,0.6101752977716159
PQldoneSvt,0.7574678802991733
GTLRRxGBnb,0.9223296518039562
gjDMlNUJIg,0.927636354543445
dxYviqySyY,0.5810361692826943
EDQallqHWg,0.18845462951692515
LvSFfBHdHK,0.5225519315086304
MtdZKKiPUM,0.7691441659432772
BDubDGNlqu,0.32575770000105486
PqLindtbjX,0.37662743372060214
CAetUgkkUa,0.4630800398506325
AGSvmgzqeF,0.49199374096200665
moeleqmKet,0.6375632126450279
kOKuelOHTN,0.7141907554549345
KCayrVwNok,0.49860819758516794
RxHZQuAgUB,0.5745206137201528
BKBBCGtvIY,0.5094819429127532
KayZmtRkYq,0.43228902004168124
migAUCDLtR,0.1863884258138916
vPykBrTisO,0.2469121746837336
mBSOhMLPjL,0.2757764186516569
jtMzniUaeQ,0.5821015880495813
KAYMbRHyFE,0.6550349795214218
roiJztchvH,0.6307691703456998
rORaHbBuXk,0.20677035087541418
OEcNXtFUDY,0.4335637931297479
lQRRCyZHhV,0.7991950320749431
jGVDALSPGF,0.867672460307308
bJyqwZNRsA,0.7098849173726041
MymNXLFomL,0.14035672136329036
nhKnFXIKVd,0.4383824133008565
JSBOziTexC,0.010384311359458276
kQJxfdKVNl,0.18546624311401272
hVUUDxhjYb,0.04003729503857878
pylSyrOBIs,0.9708190714062882
NsSDmwfHVe,0.521456821142244
hVamPfUPiO,0.036635976791809965
YXmxyKTiKm,0.28780577864024315
JlyRYrCute,0.3429989700063547
WkjIYJSHYY,0.2492753774624824
bDAwTCqQxg,0.759009979284484
jbGrermcAJ,0.27295436323601874
ZNzMpmcCgl,0.8382693910194959
wnnwUXSvxJ,0.720182653104002
mGISKFdGKw,0.19428716685191383
HtoxenjTmO,0.2641540031771561
kfEtBvUSSv,0.6538639871215371
uzvIApeoXK,0.13838935718340895
XyeQOTOMir,0.01335714275864297
UUJOxAObRT,0.5884424433354953
lRkCcJwqvg,0.013964495680334088
lyKInYrYGk,0.21464272867737033
dvHkvNlLTk,0.885883895194222
GUZowsxQcW,0.753916596899612
IfadsLQeQJ,0.2934256419501695
GmECzLUpgb,0.49758416262669514
wqwGGrqtkM,0.700000475783023
eAyRyantrm,0.37226480089321745
JgNUJnizWC,0.568184478534325
mxReIXKrjY,0.7999207830672003
sHwwoIQUVJ,0.28998372182364107
CUHqtYazju,0.6548894337791916
ZCNODNsUNF,0.14632527459039213
MIqoUWEFld,0.49977916016613555
GdJYLaQmso,0.1538269437565981
XeoeuwJfVU,0.6997910275268195
fmkzWDPJlY,0.3379297678917864
qShddUfvqu,0.0672629928928895
THkeILlPTX,0.9646945866431843
KzTjoXqybh,0.5856753382722777
QcajuiVxXp,0.9255204930350152
lnmIGgmstm,0.08910054044313953
UFjvkpAyRB,0.16113585692780352
kHMVVtMrTq,0.683627606526107
HEQJnlIDvP,0.6440773137573207
TCDoCykfwE,0.6506648528548488
XhjaToUwqi,0.27484682531500526
qybtzVDCWr,0.2796785506832783
SiqjGBFenb,0.148004594243752
SQjztLrdUA,0.9839188258329279
CjwGzuLWZE,0.8687488521208985
SmGxjrmBFW,0.1415053309451696
boEUXlfwpL,0.01596884474176008
QkTleGBrnx,0.7963686496842766
dseLjCdazG,0.9858929855391321
QhbLTUeCrW,0.8173396616823596
BkjXMeZgWO,0.74908252439127
onWJiNGMoi,0.9387044466416655
FkldCmYeVe,0.8465371352339801
gxRuSqLgZW,0.8600264212746719
kkRxWYPiRk,0.1932930184063646
hvYTPciwrV,0.9756502737492194
iAWvAvoYpj,0.9813041542015641
kiHNHSQiyz,0.840190051707053
WszTLRIoQj,0.46009648274754367
fjiIKgPBti,0.6539328884994478
jsacdqZTdC,0.10807704860017053
tnnsRXquXF,0.3726675077032062
NnukJBeEKG,0.3826377614751396
SbElfPNdLJ,0.45550557507711764
UaIqMdtpyZ,0.18884949275876595
hTGGRlAALE,0.4073194247508234
CjOZUbfpfA,0.5615096729061055
xhNSIPMUiW,0.8650106232454504
jwFKcevVsE,0.32290670848865866
ZkigmcLdco,0.3595977825825578
EUbaIUhkOe,0.3226600400272619
ppnBgDBhXj,0.026825020811342415
IjjwRKuKiD,0.3024849424536903
MGhdIHHkHS,0.4328918033170691
KexBmWhzLt,0.8261953478571756
UveUuBphDL,0.9404387078480837
WJmGkzOqeX,0.8815657060182609
gjSjkpYgdK,0.21467732353942115
lpYSsIuyqX,0.09582683442194773
kOrIdKSuMq,0.327079802825718
yZAwXJheNd,0.17963248683791488
FAGrqsnaEK,0.7405023980638709
maOgZiXxfE,0.20747871571805787
XtZdmfCRRu,0.5716557937055293
dUYAJsuCDQ,0.9790458221282528
rUwScXmZcK,0.4127473714836678
cHhiypnqcy,0.3968467263354203
MOgTPeUusA,0.9783540144140446
hBkWpfzSgP,0.8903783068957849
dXMxgLgtvD,0.08700544220447537
dXnSYmkcPO,0.4396688667365751
KjhwwkVEOL,0.003431478292031609
rHODfwXcbz,0.9104266585095161
XHUieDjKZc,0.6387907236502874
HGJWAEWgzx,0.0580140726414482
gtTuzwHbZs,0.9998122242644741
JxOvYhMllA,0.6693186080068873
toAWqlrePp,0.01831657543890719
lsJitxkaOG,0.7867804588877476
OEBkAyJeKh,0.052564012068921584
HqArabnbZH,0.49201497263006655
QGHRqrpNjD,0.9839162160012835
ICQhZPClDs,0.13767844651120698
YNCgqNdWDF,0.39527420302493366
lGNMTfEBCq,0.30681956891794915
lvqUFALfsR,0.389231719071513
ZErPYtLWEk,0.5575474075545989
xhDBbwsSGD,0.6919909222176104
tEyUmCdshH,0.10364910064973676
CqLjCAGkuw,0.05069776518022273
fIHArXNqJc,0.488174501888775
KuLiTgCjJy,0.5888275569599646
VFnzQzKojx,0.3852764617883754
OtHfvjZPSw,0.9459499729586867
UaTZoCpcdT,0.2867094515410915
BuDYjLagNi,0.4822677962941634
fEqKPHlgYB,0.45604728352987933
tMVvevFKfS,0.39704605691799855
LmRhdABpmg,0.6816308970719729
rwtvzgeUGf,0.7600950523636423
jJfyjodVsE,0.14396419042582387
jhblGvrpfb,0.09800249021634311
QHGlsxRoTs,0.1905570098101964
bAELrRvLiP,0.9131969679627369
yhIfDSOFDK,0.49225614809347573
PQraLttvkr,0.09573242018832029
OnyMAWalKp,0.27821536458811646
ztmLoFkrBq,0.972754206541048
jqJOecFWDE,0.8474483505872096
NwtgCMKEod,0.04828416231188548
iWBwljXBRO,0.9161710166875142
RszxfgmsXl,0.7136503947169035
rQpSgUWfTv,0.07264782127016234
KFFZHuUvRN,0.37009600996766745
oSEMvtqTPC,0.486079980881134
VeEGKToGBF,0.9201661561724661
mfPhEwqwjI,0.8124825111824248
rKxgcnjxIO,0.8349353661515163
FToKIGQcgu,0.9230411644018812
NxwdMnecrs,0.18597855289736775
JiKADaoQGW,0.4968206759597086
ZangKnSyZX,0.7347556305772195
nqEwpEppwE,0.5864226452733035
XMyjEpjPpV,0.2663974618071775
IZhQHPnNbx,0.482616352304702
KOkiLGrqZK,0.009577347472326747
VmptirvqFz,0.10947581963727004
PlOaSgzNqQ,0.060351399563228436
iXRaFIoIZY,0.14997008301453407
xZgDYMujHA,0.1438474862312088
LXawmkoCJD,0.561258886243304
kFJWtyrfEc,0.5847003511296683
VQkabRRGiq,0.9089849340805128
ywYNmKjXtJ,0.6964060436320829
RhVwWkkFvZ,0.16043501367851032
FMIRMMGnMh,0.04977001323850827
MJNteGxRNH,0.3983331159615888
YPKxtARSmD,0.15859011812544865
CwhyvikTxO,0.010957432328078887
ECLVyvOgZg,0.16594247018040054
IowEOTOMdm,0.06729295755255293
tQawvMQpGS,0.2578066975184209
UFaeMldCgy,0.6770718896792494
wUiYGjMVvX,0.40778318466062435
wRsAXFRMVy,0.21754793950814877
bzOXEihISG,0.8182617209232715
EcHgNkNTIg,0.7141365554105522
DowAOZZHYh,0.4290199645998156
mShIcFLXBq,0.8111077431423022
vrJOxpqFgv,0.3452043592503189
XtEFdCBSQp,0.12162023172140513
wOsyieAXhN,0.7469871701331822
IkbnuKOCnS,0.5905672042756688
gYWWrEBBkK,0.3480419317914122
wlAQgCFUYe,0.9878436446566772
QQcTePlHNf,0.9779308472750634
FQDDLGRsCF,0.8969989444379781
QiZNTQfIKL,0.39154349380813347
yWeVnoZFhb,0.05953840818463396
BcXbuuXvjt,0.2471449019612112
qatHhCzUxI,0.48060445346338787
sNlRfiidpd,0.1529414925926027
wmhjuEfkMV,0.19899041174939147
YcBZiKPMzw,0.7466145323016782
lDiUMSUagk,0.8327813555866657
tvAtyOWHCh,0.08632608902578509
wJRsDzqLyp,0.7853117843411316
tykHMMjfNR,0.48658438386394254
bcLyNSTHcp,0.7275049824266053
UEykigGUFb,0.6881319070871832
ZyvUpulngh,0.7438481199765004
figzUvcMuJ,0.6598847774420262
NfwtcFOaBu,0.9099256629336496
uxxThAvrDn,0.5711103013072997
tgGQafndHP,0.39824275400683284
MXHWofqqOm,0.731493860209164
PPNxQDaWqQ,0.637739577241749
VXHzXpTAaT,0.7387514715227025
OKqjCnsFVD,0.08173694422338906
MWetjVLaux,0.3476347379690823
sKaxOYmaOq,0.9832327147775555
lQyueBWihh,0.6165972897643905
TyBXfgWSAI,0.43542104952445315
CIWpOtbcdI,0.786124907349426
BjUrkfPCKP,0.5578372760032362
UqfkAYHpKC,0.9885759889783419
uQKxRYgzXL,0.06094202365591361
KKUTzOiPrU,0.43914730864269313
fELNtrxLlB,0.667341541840645
MKzuPJIMGt,0.03193515368216027
EIKXnvTRSZ,0.984044516052345
waIuvqZgHF,0.4696751992861258
SijhANflQc,0.5158175386745676
zqJlgTKiMY,0.21531670018473814
tSaQfmEUok,0.9904551219083533
kNklkjHZOV,0.5777692611137614
ScpkHMlvzx,0.16143553646158748
BBOksTsNXd,0.2562478348826358
xEJpYmsFsS,0.3095785382007017
svVwYpALlW,0.15456161553125447
nHsvmULCEi,0.9725450850439834
dNlaTRCkCh,0.9521451721378733
uqlwlYEPdW,0.7577728654899057
VZqdNWCNSX,0.9361635831916061
PdIvYcJjwh,0.2944399231138286
pGucmVhtxF,0.7030873557507143
ysGDcphmUP,0.14449791953992552
szjRKOITOv,0.89637419362436
dEDdFMyymJ,0.8100731170666459
NUBTPUGVCO,0.767052840958277
dMleKqAcpC,0.3345432248499859
jJLdCVWtbb,0.07331888106612272
QIZEgItTTa,0.8006679475308162
ntDVbOLVcs,0.7614868556454685
tSiykozGTW,0.2731599233322245
xwqKvfnqiJ,0.6519348978437678
DXJBehxLwj,0.5040338379647079
DfJvCgTWZg,0.940838635263344
IpEklEInNt,0.4600373005580899
lECZyfEhjk,0.007964003421614074
jPKDvBrSLK,0.9444161267499966
JzcDsSyMjq,0.5363133142530583
rbYmJmoXPW,0.1742072680144503
xEyqabPaln,0.31689419056817525
AujFDRcjiY,0.8448862394362495
cLmIfPIkej,0.7989566800234107
crtGkfSPbF,0.48734866333218485
PrIDlxZzMF,0.9781198962664135
LEnNESJKOs,0.4912950944871154
cEcZxXBXzZ,0.6637429006400187
YAjCbwYDyb,0.8272707922992505
cYlaaujxRD,0.8231161897927687
kFAgYBcBdP,0.8627570208488341
QJMzeRktkz,0.1143464318595745
efZBxLJmnx,0.30502396695542344
wXymFUYQPy,0.8891183519519577
QlrTcLotXB,0.45850033825252523
tQUfzwWoUw,0.5703121337779572
ithoyCwiGn,0.5744254629278208
RLiqvwWNpp,0.03973242975758684
muGCHiIMoE,0.6858400959706553
hbxRaXrgLq,0.29184173590711393
gBghmVgZiN,0.7710047808734287
WXbnXUrOdL,0.9090471627438218
LIQJiwLqMk,0.7720379723910998
GeRlkjwtns,0.04153698931794869
FGajFJnRBR,0.972502828674157
IpBGyVfsds,0.39895263248393176
ojGoSsjOEj,0.5745072367014518
tkkTegpaxW,0.8520279857508168
weEwmfHIaB,0.7206213825694721
gcYOHGNKvx,0.7412845876039946
lyrWNhgpck,0.11438678747172237
GiFlBSQEYq,0.8435208180853154
FDilSCPFNF,0.3724567654352964
ADZToWhdDg,0.47794556552667045
dJgKKztBqW,0.560925299835691
UVeOIkXDQV,0.33860643364422727
nswoWEIvPb,0.4915449125022121
GwKxdEYAdz,0.01644296675347634
hTfOBImglK,0.3732284671869277
YsCaczXmQq,0.6386843125154215
khxYFUKSxN,0.4319225854223848
noSxOKbWmj,0.26566035947497824
imjHWZKmJi,0.708885810126388
lyRbUWIFOK,0.20654975987827517
MwMzmdHAFt,0.5861958423919822
RoUiFKIKYu,0.20657654214890797
ubhTwGZeeY,0.9635839333564951
IzydmkCMfY,0.8153451466274203
zkIWGhttiB,0.1788735029590035
aMHCSORuEw,0.9154975486995799
QKMEKMrbPv,0.543878798771273
jtDAdYmxNy,0.835267100494308
RqqvmpoPlt,0.6475143367629357
rvEmgfEHKh,0.8974417138340302
MRkTqqsfPI,0.18352757063902148
LhkYasvKAN,0.7838813754988936
uyPTlAwcme,0.29494478339942
ROSzISGzQO,0.9059920154140857
XikvAZWhHU,0.20082960615805145
QjPrOsRDza,0.16645145748608137
junSvXTQaO,0.8727622289765669
JCMObmWyeb,0.3313096139189424
vVVnOCxMVv,0.09307111081487207
SkDwivoHUg,0.8968765482913559
KFkWLOsUKT,0.06238776863961926
ZmaNIyJjik,0.26394094167172144
RKzjuoLnaP,0.01967100740292893
YMYmNcCARV,0.6879877202121155
YlzcAKwHav,0.9717499048385237
yuUrZEyxuH,0.7418143674007659
YFMuwENqDd,0.23044356897759233
pLzmnXyGZo,0.9909415977195595
eJpiQpTdFY,0.17578430701264636
LxCtYnFIyX,0.03210943628667762
NIoJxtYdOg,0.19205403437788915
kLqJpJmXIe,0.21179239243282244
idyzaeTQoe,0.7656620115535502
AORetWaOvG,0.27742945563910504
JQNKPnzrEv,0.41195170447742635
atQHUyEpVF,0.11825111828105006
UzQjuPmcEl,0.13860788226413168
eXCqtufhst,0.8710474165565535
cVLisXFnGK,0.7454310843947879
YAafaiSWWD,0.7441151335518917
crUelyfNPi,0.37478392695152973
XaKqnzscvg,0.7675045343745044
pZqFBwYBQc,0.3437053282743666
XkGKZOYnCP,0.8365491975474214
sUkbNWCMeL,0.32914857769800765
DPJpgyDnWH,0.4949670562455236
UGXuiNZKaK,0.4268931008078507
lvAHaPpHWA,0.3224984988814249
vmPnTQxlfK,0.3106663925367299
ILyCIPTfux,0.316342024187917
KQJqmwKbEz,0.8925418591536902
LaIYGBuvvP,0.27901686049142516
YYKYGaRGjE,0.47890281787828337
dehhdnTiXM,0.3766621870842035
XxqrvQeJRX,0.7334689997105451
tVUBNLYCjc,0.0786521233698767
LtGkEGPgvY,0.08487165914821193
FhVTykRsPu,0.22385184453801055
XWGtPDzIbg,0.6691248085667247
BACEKbUDgb,0.22640143030536475
XLJZzpOFjL,0.6813504953492269
FMWsxARjfS,0.9850272132637292
kuiJxEkKYf,0.7673194508543313
INxJwuBypb,0.8979189596072743
tnwUEcdDvC,0.6607782207823155
yJgkcslVOK,0.5337725877901128
DHDkOgcwVD,0.12426731706397898
cLUSYehkOY,0.4304771595351631
EKNumTisAT,0.4711471372004996
VZqigsYmDq,0.8253263637385129
nVzJYszTWf,0.03478481431354841
gIGcZbUzzv,0.6316675662925775
YDAZgrCKzq,0.7706284765287534
GvpdFJPIGa,0.4968417559522652
WRgTioQlku,0.5872728646926786
FxQaPQStua,0.33271849960815125
xDhLNUMItk,0.7089991265357793
ozAYtDiFAx,0.793085959620005
OaTPCYFvhW,0.7499044354275347
AhXjnLRVet,0.0530818960238868
wjTJyOxjxa,0.9127250514530147
hHluMoxebw,0.41143756541262144
pMAgPLXDXp,0.12215723213429708
YGAaaaQiJB,0.22053250361948074
SpWlGFazOd,0.3099726888739499
ScrRCArSwE,0.30922072916488197
WhCKCtGbpI,0.17556346858872818
EprcNjLVUg,0.20081011974838103
wBBQKDZBdg,0.8130070953974206
RKfLrvSAjf,0.6731832994217407
uEpNbhgyeC,0.6244591786536882
oXdEdUykdX,0.8553871380611162
GQRoWoYZOB,0.10401950740767474
GvDuNqjdHe,0.14741705458244292
oKRwNcmPCh,0.7269013369728161
zWJvfOYfXq,0.3299566079619578
NprDteeIQY,0.7330365239950254
pTXhhwysLB,0.6755698981423398
KtARcKxXvP,0.64992185387741
klDLmhKlzw,0.07496457624654718
vbImmBMfqM,0.8740219268841721
OywIYZCQay,0.7632035820557894
BvbtYlsUDo,0.5268868145012079
euDoNqnlKf,0.8656163731964763
FrAhfodgUB,0.10528355418051971
vVCTbqZaFF,0.7673072101008762
dUdhybwAGQ,0.5794256336668591
eBlPAzaFlr,0.21278828244553172
oiEeIQZgeP,0.6850405448782361
CatowfIoCq,0.16110095923567924
ytFHUzGDZd,0.4622676836708435
PobHXBruiC,0.757198322617391
RaRghMulcJ,0.3973499692075374
COEYYciejH,0.8817149946240964
PhNxJgQcCW,0.3070039885420346
maCHsCcUzF,0.9531170155394454
PyebECmCxN,0.6111941487436019
nbvINlXDiH,0.17600707691235828
aOOGDBdOVP,0.19345418561731875
AlAVznzKmm,0.4263945254666134
AMfFOUUhHn,0.5457173712232752
BMLoybTlkS,0.42651023002981436
ZWvSexpRWf,0.8597519572870278
rAvYlopSAH,0.4350461934687573
qPryKvpxYz,0.6825834155450288
AdSkITwyZN,0.4000644097267011
uhQSiEdAJu,0.7183514143462248
nbwoMSseLQ,0.2037306093317255
TPiDYpXmjt,0.005881688886209435
eAwrsRqCYl,0.5005369121259199
hhsLLSxxtS,0.5906677089219513
qZmZnGuIaz,0.8320658996817528
WpYlVPgEup,0.14760045816856182
kYjVgqKQUQ,0.6411359890868252
EKKQQGPJAg,0.9336090770977705
CnCvakSeUD,0.5433922887703627
jgBoJMWfUK,0.2167791846089384
VUBNQYwdeD,0.6930851413913356
uVkgifoBVs,0.6816968138223589
BfdkXqYMdM,0.30088389757920087
frOztxySYw,0.40791578017802377
WViehTuKYR,0.5621170730680282
UlbskrQyZc,0.3040979180117622
NViCIrjJmE,0.645403861558692
CPNiqOcfAD,0.4627406673985516
GTQPtijFbB,0.06590131124646192
WmEpzHwrbv,0.4918257019100192
uNUbgGJnQL,0.150226816639342
zKchYycbFG,0.8594569735337486
TXjHEMREcP,0.28121794089997076
KBVOxaXxYg,0.9904511714443481
OqVZRNtloC,0.6906520132902387
PkKKOmeUBo,0.4543142679574542
nMKpyevcuQ,0.3372934435623073
zosQRGxAPh,0.06960751550497102
kokSTkmCTe,0.7416211078233151
ASIJCnTHXW,0.7993481590816061
XWVgoHlTIg,0.17383178533884758
WYkoaeqYkc,0.5285184699069557
qpEIFVeGVG,0.8438815678473429
KvoShSzBeQ,0.18181963077065444
GRGJXcvRTc,0.20984203831899872
djdoStAEhD,0.9749179041024362
SEpBoZghaL,0.9912411212730852
KZWTvtOeAA,0.9339069221162621
KUycMseAZS,0.3755667950647834
ecQGAfxJPS,0.4366190805450286
pghAVTeVez,0.6919739992580446
lAwRsONwFC,0.02000598703137868
unqhEIORFY,0.056558581406093156
rscNuINbyZ,0.5564447788508472
WHOVMQnReM,0.27210317303382525
NroAZygQuk,0.2121139850160335
ARdYYqYxSD,0.6916860687442071
eTDxfpbGlh,0.4035917604527587
YLoiQfZTiO,0.09391210037064879
ArxsdwdoPS,0.15096884742010397
WFKSOVeeAp,0.8084275828456078
pGFypQhgMS,0.06708811577878071
ewajEUvYWA,0.31147570988437023
MGwOIMyLpt,0.4586878217641096
QgQfBgAmvZ,0.3050803818265524
BoxbLmWqGi,0.17474940950342055
TWKBkfVgXo,0.29447764278848454
kjKNyRATbR,0.3626312343278
MDwyTWpuaS,0.8841646019324458
aOADJsuEfR,0.36208469302169
ThRYmKFlDF,0.0014799506605776003
rHKGaAKNHl,0.029431745736194448
dcnMYuJstU,0.8554937930291285
RKcJmUIldt,0.5374543181339482
TdukNWLFYX,0.35903869311809866
KhgfndWwia,0.2250682538988844
mcBRUnAWTg,0.6811884319384635
PdzBypReNL,0.6855411450540554
TrluTXjYvi,0.6963761815919471
vluzAqblOK,0.6359082708258562
jTfxzjmiJd,0.9920547922491396
UutLXNRLPw,0.22774358195028954
xPEFGhQpVq,0.18542877770896404
tXscugRNfz,0.9186109130012436
DtgUhuBfvh,0.3311403590175558
oBjEKIGAjV,0.2990224647491786
uDYUVVWQjO,0.19643562059691722
jWmQACUcMN,0.9986997536479418
LSXgGMSXkc,0.5520855647927239
ehHdxZKuIn,0.13826057645333145
orlESCfzho,0.461744196719314
nhIMCmVwVf,0.6116486669709027
czPxwjvaPR,0.8425456463732091
hQFInFljuH,0.6986006870459922
tCMgvPRlzh,0.04161607803798417
ZtroeqOSSz,0.889316541209741
BZIMwnoIVq,0.8779403929329467
UrNxffLJEd,0.1689161134065137
hgwnXBrGnB,0.6432876189075533
yWDNqsAxrh,0.7846131335723984
LTxVNWcjME,0.8350368619853835
ZyxzuqMrRj,0.7801260785270907
GAfHLPdcSg,0.7317938922812973
kjAxpVCLym,0.40442185139336906
LcuamKxWDQ,0.7942856477213386
DHpVEKUhKG,0.2986558074769773
MvqNMKLuoY,0.7011627636513537
OMUUwwmbhQ,0.18213614858370641
KHbstulGHi,0.9941918699594746
WejykRcEZx,0.2367838411396781
vrTSSyUAuW,0.9917645564101426
CspKUYzrlK,0.772309823560543
fMXoGqiTBC,0.35492344210550675
dpEadFbxcy,0.8778736999001893
UBbtvqqnaj,0.43712284127513623
nOLbSKYrvp,0.24102254609255347
rDOagcDDjA,0.9104365233981331
NvLuqJtVSn,0.6048940102184057
kSojPLHdce,0.14665911220991412
THZpGpMhTh,0.47897297823875906
aJLYqDKxcp,0.8284728016830516
DMQgcJBZyT,0.23830460988193047
vQuCnEaklS,0.8853971144029756
xdwYFcCDTA,0.9853594633861729
AOmjLMoQZz,0.776736489745609
qKyFbsrymm,0.8674269421998443
AldsPxgSNs,0.8107956456188448
ilEXVcWnCS,0.39518701794241773
BIHOSGJTzh,0.279160867425162
ChYyvroESm,0.14331778384163696
HWwBZaZRyQ,0.02838946057114866
xNDFLmDasK,0.06903963680552905
VfYBXoFddd,0.7682411670997219
HTQVSxbJcO,0.07786624108422346
VWbFmGOITV,0.6682957595701733
OORfsTSxRP,0.07904058441803463
aYHdOOFdnT,0.7831896164924599
JoMviaqJNK,0.7639372451311688
YZwzEcEXXD,0.14662430804840498
GpyvMRlCtH,0.2722030904842173
fmWOrjbEst,0.8369201874621915
IqqyDZpUtE,0.8082350275874083
gFdupZwkte,0.670417138324532
TzSLOnHJxC,0.5411926763969745
tGPCJoGNhs,0.9777604158454948
RdTskyWtYv,0.3999094774721482
tIPCOsgImq,0.7557276043801403
qUXFoZNHYM,0.47110466059147815
OQZZALsiUN,0.026123991335446517
LNcZqayiEN,0.19802539251943874
yWvYWzZdKW,0.08026905386062222
mNZmneXRCy,0.4378144127978243
VxShLpThtP,0.9469919738180967
BAUnqsWQwY,0.8604769319400891
lrZlNwnbmW,0.4913756049397914
YigWUqBynM,0.6671559704326215
ANcopPjTvB,0.9648910242279995
JZWnRscRan,0.8987108621917584
zFzfcAcrJL,0.7635462341674478
RkysBsTqor,0.24919763513033644
IavWgFxqHI,0.410336591938269
QErJaZgblP,0.04321555247126174
paYkKScXwL,0.2710871871864067
oHcSRAjTzj,0.23355750458620772
jbCJsMvfhR,0.16244224913871885
ubPhxDjKWl,0.746639565967847
uenUhyUJRd,0.2513554388638788
oRacglNljH,0.5524510076080871
KjJNdbauLj,0.18630471974955576
qzaJHqlgtB,0.7666700191644362
nEJaVafURn,0.06901503268078424
AMCoyJyFIq,0.030815078111163907
AwnxHMgSMu,0.6375014643949884
RnomdMwCLw,0.09614839547573262
FrwKNIXXhL,0.07830809320218346
gJFgnENlmT,0.45051575853357495
wqIhqNbSXo,0.3424448814612324
udgxaDFzTY,0.23616926408223426
bQYPwChnJi,0.746686970592992
